id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
341744,IN-0186,heliport,"Shanti Nagar Heliport",19.662823,78.538564,,AS,India,IN,Telangana,IN-TG,TG,Adilabad,0,,,,,,,0,2021-03-08T10:21:00+00:00
341745,IN-0187,heliport,"Adilabad Heliport",19.662494,78.548462,,AS,India,IN,Telangana,IN-TG,TG,Adilabad,0,,,,,,,0,2021-03-08T10:21:53+00:00
340168,IN-0164,heliport,"Adiudupi Heliport",13.3488,74.73095,,AS,India,IN,Karnataka,IN-KA,KA,Adiudupi,0,,,,,,,0,2021-01-25T21:15:15+00:00
42721,IN-0005,closed,"Kayathar Airstrip",8.970609,77.816847,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Ahilandapuram,0,,,,,,,0,2021-01-25T20:00:01+00:00
341798,IN-0212,heliport,"SVP Hospital Helipad",23.019684,72.571711,,AS,India,IN,Gujarat,IN-GJ,GJ,Ahmedabad,0,,,,,,,0,2021-03-08T16:22:31+00:00
341816,IN-0229,heliport,"CQAV Heliport",19.11263,74.740041,,AS,India,IN,Maharashtra,IN-MM,MM,Ahmednagar,0,,,,,,,0,2021-03-08T16:51:20+00:00
341817,IN-0230,heliport,"Ahmednagar Police Heliport",19.100453,74.73498,,AS,India,IN,Maharashtra,IN-MM,MM,Ahmednagar,0,,,,,,,0,2021-03-08T16:52:11+00:00
341818,IN-0231,heliport,"DMR Area Heliport",19.070711,74.787925,,AS,India,IN,Maharashtra,IN-MM,MM,Ahmednagar,0,,,,,,,0,2021-03-08T16:52:56+00:00
341819,IN-0232,heliport,"ACC&S Heliport",19.084887,74.777932,,AS,India,IN,Maharashtra,IN-MM,MM,Ahmednagar,0,,,,,,,0,2021-03-08T16:54:47+00:00
46550,IN-0027,heliport,"Thuampui Helipad",23.745644,92.736828,3214,AS,India,IN,Mizoram,IN-MZ,MZ,Aizawl,0,,,,,,"Zemabawk Helipad",0,2021-03-09T09:09:46+00:00
341836,IN-0234,heliport,"Mizoram University Heliport",23.732843,92.65553,,AS,India,IN,Mizoram,IN-MZ,MZ,Aizawl,0,,,,,,,0,2021-03-09T09:10:35+00:00
341837,IN-0235,heliport,"Mualpui Helipot",23.715285,92.736057,,AS,India,IN,Mizoram,IN-MZ,MZ,Aizawl,0,,,,,,,0,2021-03-09T09:11:34+00:00
306913,IN-0082,heliport,"Ajog Heliport",32.921925,76.457747,7460,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Ajog,0,,,,,,,0,2022-08-03T10:20:19+00:00
340154,IN-0152,heliport,"Alappuzha Heliport",9.49414,76.31942,20,AS,India,IN,Kerala,IN-KL,KL,Alappuzha,0,,,,,,,0,2021-03-09T23:28:03+00:00
341813,IN-0227,heliport,"Saily Police Training School Heliport",20.252858,73.035821,,AS,India,IN,"Dadra and Nagar Haveli and Daman and Diu",IN-DH,DH,Alok,0,,,,,,,0,2021-03-08T16:44:19+00:00
340130,IN-0129,heliport,"Amaravati Heliport",16.54477,80.52135,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Amaravati,0,,,,,,,0,2021-01-25T19:16:27+00:00
340162,IN-0159,heliport,"Amini Helipad",11.13496,72.73172,,AS,India,IN,Lakshadweep,IN-LD,LD,Amini,0,,,,,,,0,2021-01-25T21:05:38+00:00
430015,IN-0362,heliport,"Anachal Heliport / Southern Skies Balloonport",10.02322,77.03309,3035,AS,India,IN,Kerala,IN-KL,KL,Anachal,0,,,,,,,0,2022-09-20T14:10:04+00:00
340127,IN-0126,heliport,"Anaparthi Heliport",16.94338,81.95439,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Anaparthi,0,,,,,,,0,2021-01-25T19:12:27+00:00
340165,IN-0161,heliport,"Andrott Heliport",10.81316,73.69946,,AS,India,IN,Lakshadweep,IN-LD,LD,Andrott,0,,,,,,,0,2021-01-25T21:07:55+00:00
340176,IN-0172,heliport,"Vagator Helipad",15.59946,73.73368,,AS,India,IN,Goa,IN-GA,GA,Anjuna,0,,,,,,,0,2021-01-25T21:25:41+00:00
340171,IN-0167,heliport,"Areshiroor Helipad",13.82919,74.74877,,AS,India,IN,Karnataka,IN-KA,KA,Areshiroor,0,,,,,,,0,2021-01-25T21:17:43+00:00
340172,IN-0168,heliport,"INS Kadamba Heliport",14.76987,74.15487,,AS,India,IN,Karnataka,IN-KA,KA,Arga,0,,,,,,,0,2021-01-25T21:18:26+00:00
340557,IN-0179,heliport,"Dalapchand Heliport",27.193387,88.675583,,AS,India,IN,Sikkim,IN-SK,SK,Aritar,0,,,,,,,0,2021-02-03T10:53:12+00:00
340005,IN-0105,closed,"Ashoknagar Airfield",22.83809,88.61521,,AS,India,IN,"West Bengal",IN-WB,WB,Ashoknagar,0,,,,,,,0,2021-01-21T17:36:19+00:00
341982,IN-0271,heliport,"Ayiranalloor Heliport",8.9858,76.9729,586,AS,India,IN,Kerala,IN-KL,KL,Ayiranalloor,0,,,,,,,0,2021-03-09T23:54:49+00:00
340147,IN-0145,closed,"Badangi Airstrip",18.4884,83.3829,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Badangi,0,,,,,,,0,2021-01-25T20:07:34+00:00
341757,IN-0198,heliport,"Bagalkot Heliport",16.167272,75.671748,,AS,India,IN,Karnataka,IN-KA,KA,Bagalkot,0,,,,,,,0,2021-03-08T10:57:39+00:00
356133,IN-0339,heliport,"NOCCi Business Park Heliport",21.495281,86.883622,62,AS,India,IN,Odisha,IN-OR,OR,Balasore,0,,,,,,,0,2022-08-11T10:16:17+00:00
356130,IN-0336,heliport,"Tata Steel Bamnipal Heliport",21.12438,85.92252,289,AS,India,IN,Odisha,IN-OR,OR,Bamnipal,0,,,,,,,0,2022-08-11T09:53:06+00:00
356131,IN-0337,heliport,"Bamnipal Heliport",21.12157,85.92059,316,AS,India,IN,Odisha,IN-OR,OR,Bamnipal,0,,,,,,,0,2022-08-11T09:53:39+00:00
341891,IN-0250,heliport,"Central University of Rajasthan Heliport",26.628069,75.028541,,AS,India,IN,Rajasthan,IN-RJ,RJ,"Bandar Seendri",0,,,,,,,0,2021-03-09T11:11:14+00:00
340163,IN-0160,heliport,"Bangaram Heliport",10.94592,72.28765,,AS,India,IN,Lakshadweep,IN-LD,LD,Bangaram,0,,,,,,,0,2021-01-25T21:06:43+00:00
341749,IN-0190,heliport,"Manjunath Huded Helipad",15.36992,76.504243,,AS,India,IN,Karnataka,IN-KA,KA,"Basavana Durga",0,,,,,,,0,2021-03-08T10:40:42+00:00
341762,IN-0203,heliport,"Chikodi Helipad",16.427864,74.555727,,AS,India,IN,Karnataka,IN-KA,KA,Belgaum,0,,,,,,,0,2021-03-08T11:01:41+00:00
341759,IN-0200,heliport,"Infosys Heliport",12.849384,77.661706,,AS,India,IN,Karnataka,IN-KA,KA,Bengaluru,0,,,,,,,0,2021-03-08T10:58:55+00:00
341761,IN-0202,heliport,"Oterra Hotel Helipad",12.850085,77.660633,,AS,India,IN,Karnataka,IN-KA,KA,Bengaluru,0,,,,,,,0,2021-03-08T11:01:06+00:00
340010,IN-0111,heliport,"Rangeilunda Heliport",19.293808,84.876959,,AS,India,IN,Odisha,IN-OR,OR,"Berhampur (Brahmapur)",0,,,,,,,0,2021-01-21T17:44:01+00:00
341711,IN-0183,heliport,"Bhainsdehi Helipad",21.645885,77.623711,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Bhainsdehi,0,,,,,,,0,2021-03-05T16:05:12+00:00
356134,IN-0340,closed,"Bhograi Heliport",21.68382,87.41512,29,AS,India,IN,Odisha,IN-OR,OR,Bhograi,0,,,,,,,0,2022-08-11T10:18:05+00:00
341913,IN-0257,heliport,"Bhokardan Heliport",20.234464,75.768429,,AS,India,IN,Maharashtra,IN-MM,MM,Bhokardan,0,,,,,,,0,2021-03-09T12:22:40+00:00
306915,IN-0083,heliport,"Bilaspur Helipad",31.345138888900003,76.75675,1685,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Bilaspur,0,,,,,,,0,2012-08-26T04:48:45+00:00
340160,IN-0157,heliport,"Bitra Heliport",11.60039,72.18541,,AS,India,IN,Lakshadweep,IN-LD,LD,Bitra,0,,,,,,,0,2021-01-25T21:03:59+00:00
429836,IN-0350,heliport,"Boleng Heliport",28.31533,94.95583,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Boleng,0,,,,,,,0,2022-09-15T11:11:13+00:00
340012,IN-0113,heliport,"Buragam Heliport",18.73454,84.07501,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Buragam,0,,,,,,,0,2021-01-21T17:46:07+00:00
340174,IN-0170,heliport,"Sequirem Heliport",15.49526,73.77516,,AS,India,IN,Goa,IN-GA,GA,Candolim,0,,,,,,,0,2021-01-25T21:21:37+00:00
341985,IN-0274,heliport,"Ottakathatla Helipad",9.6367,77.1545,3996,AS,India,IN,Kerala,IN-KL,KL,Chakkuppallam,0,,,,,,,0,2021-03-09T23:59:40+00:00
46574,IN-0051,heliport,"Aviation Research Centre RAW Headquarters Helipad",30.706042,77.861524,7234,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Chakrata,0,,,,,,,0,2022-08-10T14:30:56+00:00
341846,IN-0244,heliport,"Champhai Heliport",23.469998,93.34356,,AS,India,IN,Mizoram,IN-MZ,MZ,Champhai,0,,,,,,,0,2021-03-09T09:34:42+00:00
356114,IN-0329,heliport,"Chango Heliport",31.96923,78.59328,10630,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Chango,0,,,,,,,0,2022-08-10T14:45:54+00:00
340137,IN-0136,heliport,"Air 16 Heliport",13.4375,79.97665,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Chedilpakkam,0,,,,,,,0,2021-01-25T19:34:17+00:00
341970,IN-0260,heliport,"Chennai Military Hospital Helipad",13.0196,80.1976,52,AS,India,IN,"Tamil Nadu",IN-TN,TN,Chennai,0,,,,,,,0,2021-03-09T23:03:56+00:00
340159,IN-0156,heliport,"Chetlat Heliport",11.68159,72.70606,,AS,India,IN,Lakshadweep,IN-LD,LD,Chetlat,0,,,,,,,0,2021-01-25T21:03:22+00:00
341712,IN-0184,heliport,"Mozari Point Helipad",21.391405,77.321496,,AS,India,IN,Maharashtra,IN-MM,MM,Chikhaldara,0,,,,,,,0,2021-03-05T16:14:15+00:00
356025,IN-0318,heliport,"Chumathang Heliport",33.36284,78.31326,13402,AS,India,IN,Ladakh,IN-LA,LA,Chumathang,0,,,,,,,0,2022-09-19T14:19:00+00:00
340142,IN-0141,heliport,"Anna Stadium Heliport",11.75417,79.76703,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Cuddalore,0,,,,,,,0,2021-01-25T19:52:51+00:00
340133,IN-0132,closed,"Nellore Airport",14.69388,79.94277,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Dagadarthi,0,,,,,https://en.wikipedia.org/wiki/Nellore_Airport,,0,2021-01-25T19:22:29+00:00
341843,IN-0241,heliport,"Darlawn Chhimveng Heliport",24.010327,92.148375,,AS,India,IN,Mizoram,IN-MZ,MZ,Darlawn,0,,,,,,,0,2021-03-09T09:16:18+00:00
341753,IN-0194,heliport,"Davanagere Heliport",14.444823,75.923356,,AS,India,IN,Karnataka,IN-KA,KA,Davanagere,0,,,,,,,0,2021-03-08T10:52:35+00:00
429839,IN-0353,heliport,"Deomali Heliport",27.195513,95.467098,,AS,India,IN,Assam,IN-AS,AS,Deomali,0,,,,,,,0,2022-09-15T11:17:49+00:00
341802,IN-0216,heliport,"Dholka Heliport",22.72097,72.459568,,AS,India,IN,Gujarat,IN-GJ,GJ,Dholka,0,,,,,,,0,2021-03-08T16:25:59+00:00
46610,IN-0058,closed,"Dhubulia Airstrip",23.4929846863,88.4540176392,,AS,India,IN,"West Bengal",IN-WB,WB,Dhubulia,0,,,,,,Dhubalia,0,2010-12-28T14:04:30+00:00
340006,IN-0108,heliport,"Digha Heliport",21.62606,87.501056,16,AS,India,IN,"West Bengal",IN-WB,WB,Digha,0,,,,,,,0,2022-08-11T10:19:07+00:00
347130,IN-0284,heliport,"Aerial Bay Heliport",13.27495,93.02323,25,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Diglipur,0,,,,,,,0,2021-08-20T16:24:16+00:00
347136,IN-0285,heliport,"Diglipur Heliport",13.25542,93.00137,16,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Diglipur,0,,,,,,"Diglipur Helicopter Terminal",0,2021-08-20T16:26:05+00:00
46611,IN-0059,closed,"Digri Airstrip",22.7854403333,87.36225128170001,,AS,India,IN,"West Bengal",IN-WB,WB,Digri,0,,,,,,,0,2010-12-28T14:05:23+00:00
340173,IN-0169,heliport,"Raj Bhavan Heliport",15.45962,73.79463,,AS,India,IN,Goa,IN-GA,GA,"Dona Paula",0,,,,,,,0,2021-01-25T21:20:51+00:00
341751,IN-0192,heliport,"Kia Factory Heliport",14.163568,77.616621,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Duddebanda,0,,,,,,,0,2021-03-08T10:44:09+00:00
341754,IN-0195,heliport,"Kia Factory Helipad",14.160405,77.625947,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Duddebanda,0,,,,,,,0,2021-03-08T10:54:38+00:00
429838,IN-0352,heliport,"Duliajan Oil Heliport",27.36617,95.322951,,AS,India,IN,Assam,IN-AS,AS,Duliajan,0,,,,,,,0,2022-09-15T11:17:07+00:00
340178,IN-0174,heliport,"Dwarkadhish Heliport",22.25044,68.95358,,AS,India,IN,Gujarat,IN-GJ,GJ,Dwarka,0,,,,,,,0,2021-01-25T21:29:42+00:00
340179,IN-0175,heliport,"Dwarkashish Heliport",22.25463,68.96182,,AS,India,IN,Gujarat,IN-GJ,GJ,Dwarka,0,,,,,,,0,2021-01-25T21:30:15+00:00
340175,IN-0171,heliport,"Ella Heliport",15.5114,73.92381,,AS,India,IN,Goa,IN-GA,GA,Ella,0,,,,,,,0,2021-01-25T21:22:12+00:00
341977,IN-0266,heliport,"Lakeshore Hospital Helipad",9.9188,76.319,,AS,India,IN,Kerala,IN-KL,KL,Ernakulam,0,,,,,,,0,2021-03-09T23:37:21+00:00
341979,IN-0268,heliport,"Amrita Heliport",10.0366,76.2996,20,AS,India,IN,Kerala,IN-KL,KL,Ernakulam,0,,,,,,,0,2021-03-09T23:44:35+00:00
341980,IN-0269,heliport,"Bolgatty / Lulu Grand Hyatt Heliport",9.9899,76.264,1,AS,India,IN,Kerala,IN-KL,KL,Ernakulam,0,,,,,,,0,2021-03-09T23:48:40+00:00
340156,IN-0153,heliport,"Indian Naval Academy Heliport",12.0376,75.19671,,AS,India,IN,Kerala,IN-KL,KL,Ezhimala,0,,,,,,,0,2021-01-25T20:57:06+00:00
301043,IN-0071,heliport,"Gadag Government Estate Heliport",15.419947,75.611361,,AS,India,IN,Karnataka,IN-KA,KA,Gadag,0,,,,,,,0,2021-03-08T11:06:05+00:00
356128,IN-0334,heliport,"Jindal Heliport",20.96598,86.04235,207,AS,India,IN,Odisha,IN-OR,OR,Gadapur,0,,,,,,,0,2022-08-11T09:51:06+00:00
356129,IN-0335,heliport,"Tata Steel Gadapur Heliport",20.96803,86.03998,201,AS,India,IN,Odisha,IN-OR,OR,Gadapur,0,,,,,,,0,2022-08-11T09:52:23+00:00
340123,IN-0122,heliport,"Dhirubhai Ambani Heliport",16.74354,82.29191,,AS,India,IN,Pondicherry,IN-PY,PY,Gadimoga,0,,,,,,,0,2021-01-25T19:07:08+00:00
341800,IN-0214,heliport,"Koba Heliport",23.146389,72.635223,,AS,India,IN,Gujarat,IN-GJ,GJ,Gandhinagar,0,,,,,,,0,2021-03-08T16:28:19+00:00
341803,IN-0217,heliport,"Gujarat State Assembly Heliport",23.217949,72.65901,,AS,India,IN,Gujarat,IN-GJ,GJ,Gandhinagar,0,,,,,,"Vidhan Sabha",0,2021-03-08T16:27:51+00:00
46566,IN-0043,heliport,"STC BSF Indian Army Helipad",24.3267,93.67546666670002,,AS,India,IN,Manipur,IN-MN,MN,Gangpimual,0,,,,,,,0,2010-12-29T19:12:44+00:00
429833,IN-0347,heliport,"Gelling Heliport",29.13306,94.97873,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Gelling,0,,,,,,,0,2022-09-15T11:03:05+00:00
341886,IN-0245,heliport,"Ghooghra Heliport Ajmer",26.509349,74.704718,,AS,India,IN,Rajasthan,IN-RJ,RJ,Ghooghra,0,,,,,,,0,2021-03-09T11:07:31+00:00
341801,IN-0215,heliport,"TELAV Helipad",22.985982,72.42063,,AS,India,IN,Gujarat,IN-GJ,GJ,Gibpura,0,,,,,,,0,2021-03-08T16:25:18+00:00
341900,IN-0253,heliport,"MMMUT Heliport",26.731111,83.435293,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Gorakhpur,0,,,,,,,0,2021-03-09T11:53:17+00:00
341902,IN-0255,heliport,"Fertilizer Colony Helipad",26.82455,83.376899,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Gorakhpur,0,,,,,,,0,2021-03-09T11:54:36+00:00
347139,IN-0288,heliport,"Havelock Heliport",12.03744,92.98318,13,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,"Govind Nagar",0,,,,,,,0,2021-08-20T16:29:14+00:00
341778,IN-0211,heliport,"Jaypee Greens Helipad",28.46595,77.523169,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,"Greater Noida",0,,,,,,,0,2021-03-08T13:45:43+00:00
341750,IN-0191,heliport,"Gulbarga Heliport",17.326028,76.843368,,AS,India,IN,Karnataka,IN-KA,KA,Gulbarga,0,,,,,,,0,2021-03-08T10:43:32+00:00
340129,IN-0128,heliport,"Guntur Police Parade Ground Heliport",16.29632,80.4325,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Guntur,0,,,,,,,0,2021-01-25T19:15:23+00:00
341763,IN-0204,heliport,"Hadagali Helipad",15.025368,75.973912,,AS,India,IN,Karnataka,IN-KA,KA,Hadagali,0,,,,,,,0,2021-03-08T11:11:44+00:00
341809,IN-0223,heliport,"Sardar Patel Heliport",23.010427,71.229845,,AS,India,IN,Gujarat,IN-GJ,GJ,Halvad,0,,,,,,,0,2021-03-08T16:38:00+00:00
341775,IN-0208,heliport,"Agra Heliport",27.15727,78.117582,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,"Hingot Kheria",0,,,,,,,0,2021-03-08T13:38:21+00:00
341756,IN-0197,heliport,"Defence Research and Development Organization Helipad",17.335419,78.498922,,AS,India,IN,Telangana,IN-TG,TG,Hyderabad,0,,,,,,,0,2021-03-08T10:56:15+00:00
429739,IN-0344,closed,"Naini Airfield",25.32424,81.84179,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Iradatjanj,0,,,,,,Iradatganj,0,2022-09-09T15:57:57+00:00
301058,IN-0075,heliport,"Itanagar (Naharlagun) Heliport",27.111675,93.696106,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Itanagar,0,,,,,,,0,2022-09-15T17:50:23+00:00
301059,IN-0076,heliport,"Itanagar (Naharlagun) Heliport",27.111675,93.696106,466,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Itanagar,0,,,,,,,0,2022-09-15T17:11:55+00:00
340556,IN-0178,heliport,"Jaigaon Heliport",26.822651,89.391989,,AS,India,IN,"West Bengal",IN-WB,WB,Jaigaon,0,,,,,,,0,2021-02-03T10:51:31+00:00
46567,IN-0044,heliport,"PAP Complex Heliport",31.2920833333,75.6072,766,AS,India,IN,Punjab,IN-PB,PB,Jalandhar,0,,,,,,,0,2010-12-29T19:09:41+00:00
508627,IN-0366,heliport,"Jain Irrigations Helipad",20.945389,75.551255,840,AS,India,IN,Maharashtra,IN-MM,MM,Jalgoan,0,,,,,,,0,2023-05-16T18:44:34+00:00
341746,IN-0188,heliport,"Dimna Lake Helipad",22.861472,86.241374,,AS,India,IN,Jharkhand,IN-JH,JH,Jamshedpur,0,,,,,,,0,2021-03-08T10:25:43+00:00
429835,IN-0349,heliport,"Jengging Heliport",28.53862,95.06795,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Jengging,0,,,,,,,0,2022-09-15T11:07:47+00:00
340161,IN-0158,heliport,"Kadmat Heliport",11.18231,72.76175,,AS,India,IN,Lakshadweep,IN-LD,LD,Kadmat,0,,,,,,,0,2021-01-25T21:04:59+00:00
340121,IN-0120,heliport,"Kakinada Beach Navy Heliport",17.02268,82.29039,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Kakinada,0,,,,,,,0,2021-01-25T19:03:45+00:00
340122,IN-0121,heliport,"Jawaharlal Nehru Technological University Heliport",16.98158,82.23949,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Kakinada,0,,,,,,,0,2021-01-25T19:04:50+00:00
341767,IN-0205,heliport,"Kakraban Heliport",23.477405,91.413509,,AS,India,IN,Tripura,IN-TR,TR,Kakraban,0,,,,,,,0,2021-03-08T12:44:35+00:00
341804,IN-0218,heliport,"Kalol Heliport",23.222579,72.498995,,AS,India,IN,Gujarat,IN-GJ,GJ,Kalol,0,,,,,,,0,2021-03-08T16:30:27+00:00
356110,IN-0326,heliport,"Kalpa Heliport",31.5392,78.2723,7615,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Kalpa,0,,,,,,,0,2022-08-10T14:39:36+00:00
340157,IN-0154,heliport,"Kalpeni Heliport",10.089713,73.648893,,AS,India,IN,Lakshadweep,IN-LD,LD,Kalpeni,0,,,,,,,0,2021-01-25T21:01:56+00:00
46608,IN-0056,closed,"Kalyan Airstrip",19.17922,73.139184,,AS,India,IN,Maharashtra,IN-MM,MM,Kalyan,0,,,,,https://en.wikipedia.org/wiki/Kalyan_International_Airport,,0,2021-03-08T16:35:51+00:00
42722,IN-0006,closed,"Chettinad Airstrip",10.164996,78.79377,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Kanadukathan,0,,,,,,,0,2022-09-09T12:56:27+00:00
46607,IN-0055,closed,"Kanchrapara Airfield",22.922932987499998,88.4599292278,,AS,India,IN,"West Bengal",IN-WB,WB,Kanchrapara,0,,,,,https://en.wikipedia.org/wiki/Kanchrapara_Airfield,Calcutta,0,2010-12-28T14:00:08+00:00
46568,IN-0045,heliport,"Catholic Medical Centre Helipad",24.8062,93.94275,,AS,India,IN,Manipur,IN-MN,MN,Kangla,0,,,,,,,0,2010-12-29T19:08:53+00:00
340151,IN-0149,heliport,"Kanyakumari Heliport",8.07972,77.54877,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Kanyakumari,0,,,,,,,0,2021-01-25T20:15:08+00:00
340144,IN-0143,heliport,"MARG Heliport",10.83343,79.84245,,AS,India,IN,Pondicherry,IN-PY,PY,Karaikal,0,,,,,,,0,2021-01-25T19:55:05+00:00
350878,IN-0303,heliport,"Kargil Heliport",34.5577,76.13505,9154,AS,India,IN,Ladakh,IN-LA,LA,Kargil,0,,,,,,,0,2022-09-19T14:21:48+00:00
341760,IN-0201,heliport,"Karimnagar Heliport",18.429549,79.125341,,AS,India,IN,Telangana,IN-TG,TG,Karimnagar,0,,,,,,,0,2021-03-08T10:59:42+00:00
356026,IN-0319,heliport,"Karu Heliport",33.91257,77.74465,10961,AS,India,IN,Ladakh,IN-LA,LA,Karu,0,,,,,,,0,2022-09-19T14:20:38+00:00
341806,IN-0220,heliport,"Kawade Heliport",20.114043,72.88384,,AS,India,IN,Maharashtra,IN-MM,MM,Kawade,0,,,,,,,0,2021-03-08T16:32:35+00:00
341840,IN-0238,heliport,"Kawnpui Helipad",24.046672,92.671347,,AS,India,IN,Mizoram,IN-MZ,MZ,Kawnpui,0,,,,,,,0,2021-03-09T09:14:21+00:00
341839,IN-0237,heliport,"Kawrtethawveng Heliport",23.873867,92.372788,,AS,India,IN,Mizoram,IN-MZ,MZ,Kawrtethawveng,0,,,,,,,0,2021-03-09T09:13:35+00:00
340140,IN-0139,heliport,"Chettinad Health City Helipad",12.79598,80.22006,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Kelambakkam,0,,,,,,,0,2021-01-25T19:49:55+00:00
350879,IN-0304,heliport,"Nimmoo Basgo Hydroelectric Plant Heliport",34.211296,77.185811,10289,AS,India,IN,Ladakh,IN-LA,LA,Khaltsi,0,,,,,,,0,2022-09-19T14:21:34+00:00
350881,IN-0306,heliport,"Khaltsi Heliport",34.31879,76.90241,9829,AS,India,IN,Ladakh,IN-LA,LA,Khaltsi,0,,,,,,,0,2022-09-19T14:22:49+00:00
356116,IN-0331,heliport,"Khuldo Heliport",32.77295,78.98563,13980,AS,India,IN,Ladakh,IN-LA,LA,Khuldo,0,,,,,,,0,2022-09-19T14:17:08+00:00
356024,IN-0317,heliport,"Kiari Heliport",33.47621,78.12866,12641,AS,India,IN,Ladakh,IN-LA,LA,Kiari,0,,,,,,,0,2022-09-19T14:19:12+00:00
340158,IN-0155,heliport,"Kiltan Heliport",11.496,72.99814,,AS,India,IN,Lakshadweep,IN-LD,LD,Kiltan,0,,,,,,,0,2021-01-25T21:02:40+00:00
341888,IN-0247,heliport,"Kishanpura Goyla Heliport",26.476022,74.519229,,AS,India,IN,Rajasthan,IN-RJ,RJ,"Kishanpura Goyla",0,,,,,,,0,2021-03-09T11:08:25+00:00
341890,IN-0249,heliport,"Pushkar Hotel Heliport",26.479509,74.518667,,AS,India,IN,Rajasthan,IN-RJ,RJ,"Kishanpura Goyla",0,,,,,,,0,2021-03-09T11:10:31+00:00
341986,IN-0275,heliport,"Aster Hospital Helipad",10.0445,76.2767,14,AS,India,IN,Kerala,IN-KL,KL,Kochi,0,,,,,,,0,2021-03-10T00:00:43+00:00
46572,IN-0049,heliport,"Kohima Helipad",25.663066666699997,94.1139333333,,AS,India,IN,Nagaland,IN-NL,NL,Kohima,0,,,,,,,0,2010-12-29T19:14:22+00:00
340153,IN-0151,heliport,"Ashramam Helipad",8.89486,76.59155,,AS,India,IN,Kerala,IN-KL,KL,Kollam,0,,,,,https://en.wikipedia.org/wiki/Quilon_Aerodrome,"Quilon Aerodrome, Kollam Airport",0,2021-01-25T20:27:36+00:00
341981,IN-0270,heliport,"Jatayu-Chipsan Aviation Heliport",8.8634,76.8661,478,AS,India,IN,Kerala,IN-KL,KL,Kollam,0,,,,,,,0,2021-03-09T23:52:08+00:00
341898,IN-0251,heliport,"HAL Heliport",26.21757,81.817293,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Korwa,0,,,,,,,0,2021-03-09T11:50:27+00:00
340169,IN-0165,heliport,"Koteshwara Heliport",13.59634,74.71365,,AS,India,IN,Karnataka,IN-KA,KA,Koteshwara,0,,,,,,,0,2021-01-25T21:16:07+00:00
341975,IN-0264,heliport,"Kottayam Police Heliport",9.5911,76.5337,128,AS,India,IN,Kerala,IN-KL,KL,Kottayam,0,,,,,,,0,2021-03-09T23:33:32+00:00
508629,IN-0368,closed,"Jabua Airstrip",22.780522,74.561697,1200,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Kundla,0,,,,,,,0,2023-05-16T18:53:40+00:00
340141,IN-0140,heliport,"ECR Heliport",12.77042,80.24574,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Kunnakkadu,0,,,,,,,0,2021-01-25T19:51:00+00:00
341748,IN-0189,heliport,"SAP Camp Helipad",15.82762,78.022942,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Kurnool,0,,,,,,,0,2021-03-08T10:39:50+00:00
347143,IN-0292,heliport,"Hut Bay Heliport",10.60307,92.53432,10,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,"Kwate-tu-kwage (Hut Bay)",0,,,,,,,0,2021-08-20T16:46:59+00:00
